id,term
704475004,Rivaroxaban 2.5 mg oral tablet
27810711000001104,Rivaroxaban 2.5mg tablets
704474000,Rivaroxaban 20 mg oral tablet
19842211000001107,Rivaroxaban 20mg tablets
768150008,Rivaroxaban in oral dosage form
18614511000001103,Sinthrome 1mg tablets (DE Pharmaceuticals)
18067311000001105,Sinthrome 1mg tablets (Lexon (UK) Ltd)
18297111000001100,Sinthrome 1mg tablets (Mawdsley-Brooks & Company Ltd)
738511000001103,Sinthrome 1mg tablets (Merus Labs Luxco II S.a R.L.)
17637911000001100,Sinthrome 1mg tablets (Waymade Healthcare Plc)
13016611000001102,Warfarin 1.5mg/5ml oral solution
12957311000001102,Warfarin 1.5mg/5ml oral solution (Special Order)
13016711000001106,Warfarin 100micrograms/5ml oral solution
12958011000001104,Warfarin 100micrograms/5ml oral solution (Special Order)
8797911000001107,Warfarin 10mg/5ml oral solution
8728011000001102,Warfarin 10mg/5ml oral solution (Special Order)
8798011000001109,Warfarin 10mg/5ml oral suspension
8728311000001104,Warfarin 10mg/5ml oral suspension (Special Order)
32751111000001103,Warfarin 1mg capsules
32742511000001102,Warfarin 1mg capsules (Special Order)
319733000,Warfarin 1mg tablets
421411000001103,Warfarin 1mg tablets (A A H Pharmaceuticals Ltd)
303111000001107,Warfarin 1mg tablets (Actavis UK Ltd)
739511000001109,Warfarin 1mg tablets (Alliance Healthcare (Distribution) Ltd)
9798311000001105,Warfarin 1mg tablets (Almus Pharmaceuticals Ltd)
19835411000001102,Warfarin 1mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)
10418211000001107,Warfarin 1mg tablets (Arrow Generics Ltd)
16071211000001106,Warfarin 1mg tablets (Bristol Laboratories Ltd)
28988911000001100,Warfarin 1mg tablets (Crescent Pharma Ltd)
22735311000001104,Warfarin 1mg tablets (DE Pharmaceuticals)
272711000001102,Warfarin 1mg tablets (IVAX Pharmaceuticals UK Ltd)
524811000001109,Warfarin 1mg tablets (Kent Pharmaceuticals Ltd)
30945211000001105,Warfarin 1mg tablets (Mawdsley-Brooks & Company Ltd)
746411000001102,Warfarin 1mg tablets (Mylan)
17876711000001107,Warfarin 1mg tablets (Phoenix Healthcare Distribution Ltd)
321511000001106,Warfarin 1mg tablets (Sandoz Ltd)
34760111000001106,Warfarin 1mg tablets (Sun Pharmaceutical Industries Europe B.V.)
437711000001102,Warfarin 1mg tablets (Teva UK Ltd)
590411000001106,Warfarin 1mg tablets (The Boots Company Plc)
36843011000001100,Warfarin 1mg tablets (Torrent Pharma (UK) Ltd)
21919511000001107,Warfarin 1mg tablets (Waymade Healthcare Plc)
10138911000001108,Warfarin 1mg tablets (Zentiva)
8798111000001105,Warfarin 1mg/5ml oral solution
8729811000001101,Warfarin 1mg/5ml oral solution (Special Order)
8798211000001104,Warfarin 1mg/5ml oral suspension
8730111000001100,Warfarin 1mg/5ml oral suspension (Special Order)
18290011000001102,Warfarin 1mg/ml oral suspension sugar free
20367411000001100,Warfarin 1mg/ml oral suspension sugar free (A A H Pharmaceuticals Ltd)
18723611000001101,Warfarin 1mg/ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)
22736911000001105,Warfarin 1mg/ml oral suspension sugar free (DE Pharmaceuticals)
18288311000001103,Warfarin 1mg/ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd)
21919111000001103,Warfarin 1mg/ml oral suspension sugar free (Waymade Healthcare Plc)
13016811000001103,Warfarin 2.5mg/5ml oral solution
12958511000001107,Warfarin 2.5mg/5ml oral solution (Special Order)
13016911000001108,Warfarin 25mg/5ml oral solution
12959011000001109,Warfarin 25mg/5ml oral solution (Special Order)
8798311000001107,Warfarin 2mg/5ml oral solution
8731411000001101,Warfarin 2mg/5ml oral solution (Special Order)
8798411000001100,Warfarin 2mg/5ml oral suspension
8733211000001101,Warfarin 2mg/5ml oral suspension (Special Order)
429588003,Warfarin 2mg/mL powder for injection solution
32751211000001109,Warfarin 3mg capsules
32742211000001100,Warfarin 3mg capsules (Special Order)
319734006,Warfarin 3mg tablets
456711000001104,Warfarin 3mg tablets (A A H Pharmaceuticals Ltd)
555911000001104,Warfarin 3mg tablets (Actavis UK Ltd)
584211000001100,Warfarin 3mg tablets (Alliance Healthcare (Distribution) Ltd)
9798011000001107,Warfarin 3mg tablets (Almus Pharmaceuticals Ltd)
19835611000001104,Warfarin 3mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)
10418411000001106,Warfarin 3mg tablets (Arrow Generics Ltd)
16071411000001105,Warfarin 3mg tablets (Bristol Laboratories Ltd)
28989111000001105,Warfarin 3mg tablets (Crescent Pharma Ltd)
22735611000001109,Warfarin 3mg tablets (DE Pharmaceuticals)
927211000001109,Warfarin 3mg tablets (IVAX Pharmaceuticals UK Ltd)
772211000001101,Warfarin 3mg tablets (Kent Pharmaceuticals Ltd)
30945411000001109,Warfarin 3mg tablets (Mawdsley-Brooks & Company Ltd)
347911000001109,Warfarin 3mg tablets (Mylan)
17876911000001109,Warfarin 3mg tablets (Phoenix Healthcare Distribution Ltd)
550411000001100,Warfarin 3mg tablets (Sandoz Ltd)
34760411000001101,Warfarin 3mg tablets (Sun Pharmaceutical Industries Europe B.V.)
508311000001104,Warfarin 3mg tablets (Teva UK Ltd)
473111000001108,Warfarin 3mg tablets (The Boots Company Plc)
36844011000001103,Warfarin 3mg tablets (Torrent Pharma (UK) Ltd)
21919811000001105,Warfarin 3mg tablets (Waymade Healthcare Plc)
10139111000001103,Warfarin 3mg tablets (Zentiva)
8798511000001101,Warfarin 3mg/5ml oral solution
8728611000001109,Warfarin 3mg/5ml oral solution (Special Order)
8798611000001102,Warfarin 3mg/5ml oral suspension
8729111000001108,Warfarin 3mg/5ml oral suspension (Special Order)
13017011000001107,Warfarin 4.16mg/5ml oral solution
12959411000001100,Warfarin 4.16mg/5ml oral solution (Special Order)
375374009,Warfarin 4mg tablets
13017111000001108,Warfarin 4mg/5ml oral solution
12960011000001105,Warfarin 4mg/5ml oral solution (Special Order)
319736008,Warfarin 500microgram tablets
3659711000001104,Warfarin 500microgram tablets (A A H Pharmaceuticals Ltd)
10305211000001109,Warfarin 500microgram tablets (Actavis UK Ltd)
20538311000001102,Warfarin 500microgram tablets (Advanz Pharma)
395111000001106,Warfarin 500microgram tablets (Alliance Healthcare (Distribution) Ltd)
10417011000001103,Warfarin 500microgram tablets (Arrow Generics Ltd)
22736711000001108,Warfarin 500microgram tablets (DE Pharmaceuticals)
622211000001107,Warfarin 500microgram tablets (Kent Pharmaceuticals Ltd)
17876511000001102,Warfarin 500microgram tablets (Phoenix Healthcare Distribution Ltd)
15202611000001100,Warfarin 500microgram tablets (Sigma Pharmaceuticals Plc)
34759911000001108,Warfarin 500microgram tablets (Sun Pharmaceutical Industries Europe B.V.)
21919311000001101,Warfarin 500microgram tablets (Waymade Healthcare Plc)
10733911000001106,Warfarin 500microgram tablets (Zentiva)
13017211000001102,Warfarin 500micrograms/5ml oral solution
12961311000001103,Warfarin 500micrograms/5ml oral solution (Special Order)
32751311000001101,Warfarin 5mg capsules
32741911000001103,Warfarin 5mg capsules (Special Order)
319735007,Warfarin 5mg tablets
751611000001108,Warfarin 5mg tablets (A A H Pharmaceuticals Ltd)
642911000001101,Warfarin 5mg tablets (Actavis UK Ltd)
883011000001107,Warfarin 5mg tablets (Alliance Healthcare (Distribution) Ltd)
9797411000001102,Warfarin 5mg tablets (Almus Pharmaceuticals Ltd)
19835811000001100,Warfarin 5mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)
10418611000001109,Warfarin 5mg tablets (Arrow Generics Ltd)
16071611000001108,Warfarin 5mg tablets (Bristol Laboratories Ltd)
28989311000001107,Warfarin 5mg tablets (Crescent Pharma Ltd)
22736411000001102,Warfarin 5mg tablets (DE Pharmaceuticals)
729811000001109,Warfarin 5mg tablets (IVAX Pharmaceuticals UK Ltd)
36911000001105,Warfarin 5mg tablets (Kent Pharmaceuticals Ltd)
30945711000001103,Warfarin 5mg tablets (Mawdsley-Brooks & Company Ltd)
727111000001108,Warfarin 5mg tablets (Mylan)
17877111000001109,Warfarin 5mg tablets (Phoenix Healthcare Distribution Ltd)
919811000001107,Warfarin 5mg tablets (Sandoz Ltd)
34760611000001103,Warfarin 5mg tablets (Sun Pharmaceutical Industries Europe B.V.)
617811000001100,Warfarin 5mg tablets (Teva UK Ltd)
504911000001105,Warfarin 5mg tablets (The Boots Company Plc)
36844311000001100,Warfarin 5mg tablets (Torrent Pharma (UK) Ltd)
21920111000001102,Warfarin 5mg tablets (Waymade Healthcare Plc)
10139311000001101,Warfarin 5mg tablets (Zentiva)
8798711000001106,Warfarin 5mg/5ml oral solution
8730911000001102,Warfarin 5mg/5ml oral solution (Special Order)
8798811000001103,Warfarin 5mg/5ml oral suspension
8732411000001106,Warfarin 5mg/5ml oral suspension (Special Order)
11613311000001101,Warfarin 5mg/5ml oral suspension sugar free
429307006,Warfarin in oral dosage form
429590002,Warfarin in parenteral dosage form
375379004,Warfarin sodium 10 mg oral tablet
375375005,Warfarin sodium 2 mg oral tablet
375380001,Warfarin sodium 2.5 mg oral tablet
375383004,Warfarin sodium 6 mg oral tablet
375378007,Warfarin sodium 7.5 mg oral tablet
14237311000001106,Xarelto 10mg tablets (Bayer Plc)
34793111000001102,Xarelto 15mg / 20mg treatment initiation pack (Bayer Plc)
19840811000001107,Xarelto 15mg tablets (Bayer Plc)
37998811000001104,Xarelto 15mg tablets (Pharmaram Ltd)
37737211000001100,Xarelto 15mg tablets (Pilsco Ltd)
24669411000001100,Xarelto 15mg tablets (Waymade Healthcare Plc)
27160311000001106,Xarelto 2.5mg tablets (Bayer Plc)
19841411000001101,Xarelto 20mg tablets (Bayer Plc)
36908411000001103,Xarelto 20mg tablets (Originalis B.V.)
37999011000001100,Xarelto 20mg tablets (Pharmaram Ltd)
37737411000001101,Xarelto 20mg tablets (Pilsco Ltd)
24594011000001103,Xarelto 20mg tablets (Waymade Healthcare Plc)
