id,term
802811000001105,Aspirin 300mg tablets (A A H Pharmaceuticals Ltd)
607311000001106,Aspirin 300mg tablets (Actavis UK Ltd)
493511000001109,Aspirin 300mg tablets (Alliance Healthcare (Distribution) Ltd)
17962211000001101,Aspirin 300mg tablets (Almus Pharmaceuticals Ltd)
696811000001101,Aspirin 300mg tablets (Aspar Pharmaceuticals Ltd)
15985711000001102,Aspirin 300mg tablets (Bristol Laboratories Ltd)
22611511000001108,Aspirin 300mg tablets (DE Pharmaceuticals)
13177611000001103,Aspirin 300mg tablets (Dowelhurst Ltd)
311111000001108,Aspirin 300mg tablets (Kent Pharmaceuticals Ltd)
7986611000001101,Aspirin 300mg tablets (Lloyds Pharmacy Ltd)
29995811000001103,Aspirin 300mg tablets (Mawdsley-Brooks & Company Ltd)
24584511000001105,Aspirin 300mg tablets (Numark Ltd)
621811000001104,Aspirin 300mg tablets (OBG Pharmaceuticals Ltd)
15067611000001107,Aspirin 300mg tablets (Sigma Pharmaceuticals Plc)
5019911000001105,Aspirin 300mg tablets (Vantage)
21777511000001103,Aspirin 300mg tablets (Waymade Healthcare Plc)
13379211000001100,Aspirin 300mg tablets (Wockhardt UK Ltd)
8280511000001107,Aspirin 300mg/5ml oral solution
8252011000001109,Aspirin 300mg/5ml oral solution (Special Order)
8280611000001106,Aspirin 300mg/5ml oral suspension
8252611000001102,Aspirin 300mg/5ml oral suspension (Special Order)
12012911000001101,Aspirin 30mg/5ml oral solution
11978011000001101,Aspirin 30mg/5ml oral solution (Special Order)
12013011000001109,Aspirin 30mg/5ml oral suspension
11977711000001100,Aspirin 30mg/5ml oral suspension (Special Order)
371226001,Aspirin 325 mg and butalbital 50 mg and caffeine 40 mg and codeine phosphate 30 mg/1 each oral capsule
377194005,Aspirin 325 mg and butalbital 50 mg and caffeine 40 mg oral tablet
377193004,Aspirin 325 mg and butalbital 50 mg and caffeine 40 mg/1 each oral capsule
377202005,Aspirin 325 mg and carisoprodol 200 mg and codeine phosphate 16 mg oral tablet
377203000,Aspirin 325 mg and carisoprodol 200 mg oral tablet
412575004,Aspirin 325 mg and codeine 30 mg oral tablet
412576003,Aspirin 325 mg and codeine 60 mg oral tablet
377205007,Aspirin 325 mg and meprobamate 200 mg oral tablet
377206008,Aspirin 325 mg and methocarbamol 400 mg oral tablet
377207004,Aspirin 325 mg and oxycodone hydrochloride 2.25 mg and oxycodone terephthalate 0.19 mg oral tablet
377209001,Aspirin 325 mg and oxycodone hydrochloride 4.5 mg and oxycodone terephthalate 0.38 mg oral tablet
409317009,Aspirin 325 mg and pravastatin 20 mg oral tablet
409316000,Aspirin 325 mg and pravastatin 40 mg oral tablet
409315001,Aspirin 325 mg and pravastatin 80 mg oral tablet
370166004,Aspirin 325 mg oral tablet
8985811000001103,Aspirin 325mg / Caffeine 15mg tablets
5263811000001109,Aspirin 325mg / Caffeine 22mg tablets
370169006,Aspirin 325mg e/c tablet
377195006,Aspirin 356.4 mg and caffeine 30 mg and dihydrocodeine bitartrate 16 mg/1 each oral capsule
16100911000001108,Aspirin 37.5mg oral powder sachets
16096411000001107,Aspirin 37.5mg oral powder sachets (Special Order)
12013211000001104,Aspirin 37.5mg/5ml oral solution
11978911000001102,Aspirin 37.5mg/5ml oral solution (Special Order)
12013311000001107,Aspirin 37.5mg/5ml oral suspension
11978311000001103,Aspirin 37.5mg/5ml oral suspension (Special Order)
377196007,Aspirin 385 mg and caffeine 30 mg and orphenadrine citrate 25 mg oral tablet
412647005,Aspirin 389 mg and caffeine 32.4 mg and propoxyphene hydrochloride 32 mg/1 each oral capsule
377201003,Aspirin 389 mg and caffeine 32.4 mg and propoxyphene hydrochloride 65 mg/1 each oral capsule
22330911000001108,Aspirin 4% in Chloroform solution
22331211000001105,Aspirin 4% in Chloroform solution (Special Order)
14012211000001103,Aspirin 40mg oral powder sachets
13980411000001107,Aspirin 40mg oral powder sachets (Special Order)
12013511000001101,Aspirin 40mg/5ml oral solution
11980211000001101,Aspirin 40mg/5ml oral solution (Special Order)
12013711000001106,Aspirin 40mg/5ml oral suspension
11979511000001103,Aspirin 40mg/5ml oral suspension (Special Order)
377197003,Aspirin 428 mg and caffeine 30 mg and orphenadrine citrate 25 mg oral tablet
377204006,Aspirin 500 mg and hydrocodone bitartrate 5 mg oral tablet
4956111000001107,Aspirin 500mg / Codeine 8mg dispersible tablets sugar free
322321008,Aspirin 500mg / Papaveretum 7.71mg dispersible tablets sugar free
386038008,Aspirin 500mg e/c tablet
4650611000001100,Aspirin 500mg effervescent tablets sugar free
4897611000001102,Aspirin 500mg granules sachets sugar free
11257011000001103,Aspirin 500mg powder and solvent for solution for injection vials
322234007,Aspirin 500mg soluble tablet
8280711000001102,Aspirin 50mg/5ml oral solution
8253111000001104,Aspirin 50mg/5ml oral solution (Special Order)
8280811000001105,Aspirin 50mg/5ml oral suspension
8253811000001106,Aspirin 50mg/5ml oral suspension (Special Order)
4939011000001104,Aspirin 600mg / Caffeine 50mg oral powder sachets sugar free
370178000,Aspirin 600mg suppository
12013811000001103,Aspirin 62.5mg/5ml oral solution
11981411000001106,Aspirin 62.5mg/5ml oral solution (Special Order)
12013911000001108,Aspirin 62.5mg/5ml oral suspension
11980811000001100,Aspirin 62.5mg/5ml oral suspension (Special Order)
370170007,Aspirin 650mg e/c tablet
765676008,Aspirin 650mg gastro-resistant oral tablet
35903111000001101,Aspirin 75mg / Isosorbide mononitrate 60mg modified-release tablets
319773006,Aspirin 75mg dispersible tablets
765111000001108,Aspirin 75mg dispersible tablets (A A H Pharmaceuticals Ltd)
916711000001109,Aspirin 75mg dispersible tablets (Actavis UK Ltd)
595211000001103,Aspirin 75mg dispersible tablets (Alliance Healthcare (Distribution) Ltd)
9789111000001100,Aspirin 75mg dispersible tablets (Almus Pharmaceuticals Ltd)
698811000001100,Aspirin 75mg dispersible tablets (Aspar Pharmaceuticals Ltd)
15985111000001103,Aspirin 75mg dispersible tablets (Bristol Laboratories Ltd)
22610611000001102,Aspirin 75mg dispersible tablets (DE Pharmaceuticals)
13178111000001107,Aspirin 75mg dispersible tablets (Dowelhurst Ltd)
163411000001106,Aspirin 75mg dispersible tablets (IVAX Pharmaceuticals UK Ltd)
173911000001105,Aspirin 75mg dispersible tablets (Kent Pharmaceuticals Ltd)
12430611000001107,Aspirin 75mg dispersible tablets (Lloyds Pharmacy Ltd)
37148811000001109,Aspirin 75mg dispersible tablets (M & A Pharmachem Ltd)
29996011000001100,Aspirin 75mg dispersible tablets (Mawdsley-Brooks & Company Ltd)
13662311000001102,Aspirin 75mg dispersible tablets (Numark Ltd)
17785711000001109,Aspirin 75mg dispersible tablets (Phoenix Healthcare Distribution Ltd)
15069611000001102,Aspirin 75mg dispersible tablets (Sigma Pharmaceuticals Plc)
33511000001106,Aspirin 75mg dispersible tablets (Teva UK Ltd)
594611000001102,Aspirin 75mg dispersible tablets (The Boots Company Plc)
852711000001109,Aspirin 75mg dispersible tablets (Thornton & Ross Ltd)
21776611000001101,Aspirin 75mg dispersible tablets (Waymade Healthcare Plc)
19429611000001108,Aspirin 75mg dispersible tablets (Wockhardt UK Ltd)
10064711000001104,Aspirin 75mg effervescent tablets
10063211000001108,Aspirin 75mg effervescent tablets (A A H Pharmaceuticals Ltd)
10063011000001103,Aspirin 75mg effervescent tablets (IVAX Pharmaceuticals UK Ltd)
319781007,Aspirin 75mg gastro-resistant tablets
138011000001102,Aspirin 75mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
281711000001100,Aspirin 75mg gastro-resistant tablets (Actavis UK Ltd)
307211000001105,Aspirin 75mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)
9790111000001106,Aspirin 75mg gastro-resistant tablets (Almus Pharmaceuticals Ltd)
10450211000001102,Aspirin 75mg gastro-resistant tablets (Arrow Generics Ltd)
15985411000001108,Aspirin 75mg gastro-resistant tablets (Bristol Laboratories Ltd)
799411000001102,Aspirin 75mg gastro-resistant tablets (C P Pharmaceuticals Ltd)
22611211000001105,Aspirin 75mg gastro-resistant tablets (DE Pharmaceuticals)
37927211000001109,Aspirin 75mg gastro-resistant tablets (Dexcel-Pharma Ltd)
13115811000001104,Aspirin 75mg gastro-resistant tablets (Dowelhurst Ltd)
844511000001107,Aspirin 75mg gastro-resistant tablets (Greenfield Pharmaceuticals Ltd)
592811000001109,Aspirin 75mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)
50611000001102,Aspirin 75mg gastro-resistant tablets (Kent Pharmaceuticals Ltd)
12534311000001103,Aspirin 75mg gastro-resistant tablets (Lloyds Pharmacy Ltd)
29996711000001103,Aspirin 75mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd)
795611000001102,Aspirin 75mg gastro-resistant tablets (Mylan)
17786111000001102,Aspirin 75mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd)
476711000001102,Aspirin 75mg gastro-resistant tablets (Sandoz Ltd)
29771211000001103,Aspirin 75mg gastro-resistant tablets (Sigma Pharmaceuticals Plc)
370411000001104,Aspirin 75mg gastro-resistant tablets (Sterwin Medicines)
295211000001106,Aspirin 75mg gastro-resistant tablets (Teva UK Ltd)
21777711000001108,Aspirin 75mg gastro-resistant tablets (Waymade Healthcare Plc)
16431611000001103,Aspirin 75mg gastro-resistant tablets (Wockhardt UK Ltd)
15967511000001101,Aspirin 75mg gastro-resistant tablets (Zanza Specials International Ltd)
319793003,Aspirin 75mg soluble tablet
319775004,Aspirin 75mg tablets
17879711000001102,Aspirin 75mg tablets (A A H Pharmaceuticals Ltd)
34175711000001102,Aspirin 75mg tablets (Accord Healthcare Ltd)
17423311000001108,Aspirin 75mg tablets (Alissa Healthcare Research Ltd)
17629911000001105,Aspirin 75mg tablets (Alliance Healthcare (Distribution) Ltd)
22611811000001106,Aspirin 75mg tablets (DE Pharmaceuticals)
36611211000001105,Aspirin 75mg tablets (Healthcare Pharma Ltd)
35841711000001101,Aspirin 75mg tablets (Intrapharm Laboratories Ltd)
32394411000001100,Aspirin 75mg tablets (Kent Pharmaceuticals Ltd)
36492711000001106,Aspirin 75mg tablets (Medreich Plc)
37570511000001103,Aspirin 75mg tablets (NorthStar Healthcare Unlimited Company)
18082911000001106,Aspirin 75mg tablets (Phoenix Healthcare Distribution Ltd)
29774911000001105,Aspirin 75mg tablets (Sigma Pharmaceuticals Plc)
21777311000001109,Aspirin 75mg tablets (Waymade Healthcare Plc)
12014011000001106,Aspirin 75mg/5ml oral solution
11982511000001102,Aspirin 75mg/5ml oral solution (Special Order)
12014111000001107,Aspirin 75mg/5ml oral suspension
11982011000001105,Aspirin 75mg/5ml oral suspension (Special Order)
377199000,Aspirin 770 mg and caffeine 60 mg and orphenadrine citrate 50 mg oral tablet
374744009,Aspirin 800 mg oral tablet
765630009,Aspirin 800mg gastro-resistant oral tablet
409312003,Aspirin 81 mg and pravastatin 20 mg oral tablet
409313008,Aspirin 81 mg and pravastatin 40 mg oral tablet
409314002,Aspirin 81 mg and pravastatin 80 mg oral tablet
370164001,Aspirin 81mg chewable tablet
370167008,Aspirin 81mg e/c tablet
765570009,Aspirin 81mg gastro-resistant oral tablet
377200002,Aspirin 856 mg and caffeine 60 mg and orphenadrine citrate 50 mg oral tablet
322784004,Aspirin 900mg / Metoclopramide 10mg oral powder sachets sugar free
376250003,Aspirin 975 mg oral tablet
370171006,Aspirin 975mg e/c tablet
765559002,Aspirin 975mg gastro-resistant oral tablet
767922005,Aspirin and butalbital and caffeine and codeine in oral dosage form
767920002,Aspirin and butalbital and caffeine and codeine product
767919008,Aspirin and butalbital and caffeine in oral dosage form
767930006,Aspirin and caffeine and dihydrocodeine in oral dosage form
767929001,Aspirin and caffeine and dihydrocodeine product
767927004,Aspirin and caffeine and orphenadrine in oral dosage form
767897005,Aspirin and caffeine and paracetamol in oral dosage form
767926008,Aspirin and carisoprodol and codeine in oral dosage form
767925007,Aspirin and carisoprodol and codeine product
767900003,Aspirin and carisoprodol in oral dosage form
764599008,Aspirin and cyclizine product
767742009,Aspirin and dipyridamole in oral dosage form
398767009,Aspirin and glycine
767898000,Aspirin and hydrocodone in oral dosage form
768404004,Aspirin and hydrocodone product
767901004,Aspirin and meprobamate in oral dosage form
767902006,Aspirin and methocarbamol in oral dosage form
764369003,Aspirin and omeprazole in oral dosage form
763644001,Aspirin and omeprazole product
767924006,Aspirin and oxycodone in oral dosage form
767923000,Aspirin and oxycodone product
764567002,Aspirin and pentazocine product
767899008,Aspirin and pravastatin in oral dosage form
12534011000001101,Aspirin Extra tablets (Lloyds Pharmacy Ltd)
358427004,Aspirin in oral dosage form
350314003,Aspirin in rectal dosage form
5145711000001107,Aspirin powder
5135311000001107,Aspirin powder (A A H Pharmaceuticals Ltd)
5135611000001102,Aspirin powder (J M Loveridge Ltd)
347070003,Aspirin+glycine 500mg/133mg dispersible tablet
409311005,Aspirin+pravastatin
4649111000001101,Aspro Clear 300mg effervescent tablets (Bayer Plc)
34609311000001105,Atransipar 200mg/25mg modified-release capsules (Par Laboratories Europe Ltd)
24435511000001109,Attia 200mg modified-release capsules (Dr Reddy's Laboratories (UK) Ltd)
4937411000001104,Beechams Powders oral powder sachets (GlaxoSmithKline Consumer Healthcare)
28365311000001102,Bisoprolol 10mg / Aspirin 100mg capsules
28359411000001101,Bisoprolol 10mg / Aspirin 100mg capsules (Aspire Pharma Ltd)
28365411000001109,Bisoprolol 10mg / Aspirin 75mg capsules
28358311000001102,Bisoprolol 10mg / Aspirin 75mg capsules (Aspire Pharma Ltd)
28365611000001107,Bisoprolol 5mg / Aspirin 100mg capsules
28360311000001109,Bisoprolol 5mg / Aspirin 100mg capsules (Aspire Pharma Ltd)
28365711000001103,Bisoprolol 5mg / Aspirin 75mg capsules
28357711000001104,Bisoprolol 5mg / Aspirin 75mg capsules (Aspire Pharma Ltd)
30991911000001109,Boots Aspirin 300mg dispersible tablets (The Boots Company Plc)
20536811000001105,Boots Aspirin 75mg gastro-resistant tablets (The Boots Company Plc)
20549911000001105,Boots Aspirin and Codeine tablets (The Boots Company Plc)
30971911000001102,Boots Aspirin Extra tablets (The Boots Company Plc)
32447511000001106,Brilique 60mg tablets (AstraZeneca UK Ltd)
38121211000001106,Brilique 60mg tablets (DE Pharmaceuticals)
34672011000001105,Brilique 90mg orodispersible tablets (AstraZeneca UK Ltd)
18290311000001104,Brilique 90mg tablets (AstraZeneca UK Ltd)
37430811000001106,Brilique 90mg tablets (CST Pharma Ltd)
37621911000001109,Brilique 90mg tablets (Ethigen Ltd)
29980211000001109,Brilique 90mg tablets (Lexon (UK) Ltd)
37980211000001102,Brilique 90mg tablets (Pharmaram Ltd)
30043011000001109,Brilique 90mg tablets (Waymade Healthcare Plc)
412566001,Buffered aspirin
412567005,Buffered aspirin + caffeine
901211000001107,Caprin 300mg gastro-resistant tablets (Pinewood Healthcare)
927411000001108,Caprin 75mg gastro-resistant tablets (Wockhardt UK Ltd)
375252000,Cilostazol 100mg tablets
23640511000001102,Cilostazol 100mg tablets (A A H Pharmaceuticals Ltd)
28981811000001104,Cilostazol 100mg tablets (Advanz Pharma)
23642511000001101,Cilostazol 100mg tablets (Alliance Healthcare (Distribution) Ltd)
35648811000001109,Cilostazol 100mg tablets (Consilient Health Ltd)
30030111000001102,Cilostazol 100mg tablets (DE Pharmaceuticals)
33589011000001102,Cilostazol 100mg tablets (Mylan)
29787711000001105,Cilostazol 100mg tablets (Sigma Pharmaceuticals Plc)
375254004,Cilostazol 50mg tablets
24918111000001100,Cilostazol 50mg tablets (A A H Pharmaceuticals Ltd)
24538511000001105,Cilostazol 50mg tablets (Alliance Healthcare (Distribution) Ltd)
35648611000001105,Cilostazol 50mg tablets (Consilient Health Ltd)
37743111000001102,Cilostazol 50mg tablets (CST Pharma Ltd)
37166511000001102,Cilostazol 50mg tablets (DE Pharmaceuticals)
33589311000001104,Cilostazol 50mg tablets (Mylan)
29787911000001107,Cilostazol 50mg tablets (Sigma Pharmaceuticals Plc)
16089411000001101,Clopidogrel 11mg oral powder sachets
16087211000001106,Clopidogrel 11mg oral powder sachets (Special Order)
18747911000001101,Clopidogrel 1mg/ml oral suspension
18739811000001102,Clopidogrel 1mg/ml oral suspension (Drug Tariff Special Order)
16072911000001108,Clopidogrel 25mg/5ml oral suspension
16060011000001104,Clopidogrel 25mg/5ml oral suspension (Special Order)
31140711000001100,Clopidogrel 3.5mg oral powder sachets
31135811000001101,Clopidogrel 3.5mg oral powder sachets (Special Order)
429540001,Clopidogrel 300mg tablets
22342711000001109,Clopidogrel 4mg oral powder sachets
22334911000001103,Clopidogrel 4mg oral powder sachets (Special Order)
28415011000001107,Clopidogrel 5mg oral powder sachets
28407211000001108,Clopidogrel 5mg oral powder sachets (Special Order)
36903411000001109,Clopidogrel 5mg/5ml oral solution
36894011000001107,Clopidogrel 5mg/5ml oral solution (Special Order)
30919611000001101,Clopidogrel 6mg oral powder sachets
30874811000001100,Clopidogrel 6mg oral powder sachets (Special Order)
32392111000001102,Clopidogrel 6mg/ml oral suspension
32338411000001101,Clopidogrel 6mg/ml oral suspension (Special Order)
8816311000001106,Clopidogrel 75mg oral powder sachets
8808611000001102,Clopidogrel 75mg oral powder sachets (Special Order)
319799004,Clopidogrel 75mg tablets
15933611000001103,Clopidogrel 75mg tablets (A A H Pharmaceuticals Ltd)
27841311000001100,Clopidogrel 75mg tablets (Accord Healthcare Ltd)
15981011000001101,Clopidogrel 75mg tablets (Actavis UK Ltd)
15927711000001100,Clopidogrel 75mg tablets (Alliance Healthcare (Distribution) Ltd)
21643011000001107,Clopidogrel 75mg tablets (Almus Pharmaceuticals Ltd)
15923011000001108,Clopidogrel 75mg tablets (Arrow Generics Ltd)
18045011000001105,Clopidogrel 75mg tablets (Aspire Pharma Ltd)
17217211000001101,Clopidogrel 75mg tablets (Consilient Health Ltd)
13852611000001105,Clopidogrel 75mg tablets (DE Pharmaceuticals)
30138011000001107,Clopidogrel 75mg tablets (DE Pharmaceuticals)
17561911000001105,Clopidogrel 75mg tablets (Dexcel-Pharma Ltd)
10484111000001109,Clopidogrel 75mg tablets (Dowelhurst Ltd)
18474811000001106,Clopidogrel 75mg tablets (Dr Reddy's Laboratories (UK) Ltd)
32398611000001107,Clopidogrel 75mg tablets (Kent Pharmaceuticals Ltd)
29667511000001107,Clopidogrel 75mg tablets (Macleods Pharma UK Ltd)
16508911000001104,Clopidogrel 75mg tablets (Mawdsley-Brooks & Company Ltd)
30015311000001101,Clopidogrel 75mg tablets (Mawdsley-Brooks & Company Ltd)
23953911000001104,Clopidogrel 75mg tablets (Milpharm Ltd)
16247711000001100,Clopidogrel 75mg tablets (Mylan)
18221811000001107,Clopidogrel 75mg tablets (Necessity Supplies Ltd)
17861911000001109,Clopidogrel 75mg tablets (Phoenix Healthcare Distribution Ltd)
24108111000001101,Clopidogrel 75mg tablets (Sandoz Ltd)
14714411000001108,Clopidogrel 75mg tablets (Sigma Pharmaceuticals Plc)
18720411000001107,Clopidogrel 75mg tablets (Sigma Pharmaceuticals Plc)
15926111000001104,Clopidogrel 75mg tablets (Teva UK Ltd)
36870711000001106,Clopidogrel 75mg tablets (Torrent Pharma (UK) Ltd)
10511211000001106,Clopidogrel 75mg tablets (Waymade Healthcare Plc)
21936211000001107,Clopidogrel 75mg tablets (Waymade Healthcare Plc)
18548711000001103,Clopidogrel 75mg tablets (Wockhardt UK Ltd)
22700111000001103,Clopidogrel 75mg tablets (Zentiva)
22402511000001104,Clopidogrel 75mg/5ml oral solution
22244311000001106,Clopidogrel 75mg/5ml oral solution (Drug Tariff Special Order)
8426611000001103,Clopidogrel 75mg/5ml oral suspension
8400511000001109,Clopidogrel 75mg/5ml oral suspension (Drug Tariff Special Order)
34682711000001102,Clopidogrel 7mg/ml oral suspension
34676811000001103,Clopidogrel 7mg/ml oral suspension (Special Order)
714142006,Clopidogrel in oral dosage form
18037811000001108,Co-codaprin
322310004,Co-codaprin 8mg/400mg dispersible tablets
3679811000001109,Co-codaprin 8mg/400mg dispersible tablets (A A H Pharmaceuticals Ltd)
3680211000001108,Co-codaprin 8mg/400mg dispersible tablets (Actavis UK Ltd)
3680611000001105,Co-codaprin 8mg/400mg dispersible tablets (Alliance Healthcare (Distribution) Ltd)
29797311000001107,Co-codaprin 8mg/400mg dispersible tablets (Sigma Pharmaceuticals Plc)
11762111000001100,Co-codaprin 8mg/400mg tablets
11748611000001102,Co-codaprin 8mg/400mg tablets (The Boots Company Plc)
407906007,Co-codaprin 8mg/500mg dispersible tablet
4951811000001105,Codis 500 dispersible tablets (Reckitt Benckiser Healthcare (UK) Ltd)
32968711000001107,Danamep 75mg dispersible tablets (Ecogen Europe Ltd)
319759002,Dipyridamole 100mg tablets
151611000001100,Dipyridamole 100mg tablets (A A H Pharmaceuticals Ltd)
787811000001109,Dipyridamole 100mg tablets (Actavis UK Ltd)
650711000001100,Dipyridamole 100mg tablets (Alliance Healthcare (Distribution) Ltd)
17968711000001106,Dipyridamole 100mg tablets (Almus Pharmaceuticals Ltd)
23877611000001105,Dipyridamole 100mg tablets (DE Pharmaceuticals)
11020711000001109,Dipyridamole 100mg tablets (Dr Reddy's Laboratories (UK) Ltd)
17893111000001109,Dipyridamole 100mg tablets (Phoenix Healthcare Distribution Ltd)
